client_product,iwd_product,article_number,combined_score
Jack's Farm Chicken Nuggets,"JACK´S FARM Chicken Wings Hot, 750 g",191855,0.7049999833106995
Jack's Farm Chicken Nuggets,"JACK'S FARM Chicken Wings Mild, 750 g",191856,0.6880000233650208
Jack's Farm Chicken Nuggets,"JACK'S FARM Chicken Nuggets mit Dip verschiedene Sorten, 250 g + 50 g Sauce",191650,0.6819999814033508
Jack´s Farm Cevapcici sort.,JACK'S FARM Hähnchen Mini Schnitzel 500 g,191660,0.652999997138977
Jack´s Farm Cevapcici sort.,JACK'S FARM Hähnchen Cordon Bleu 500 g,191489,0.6510000228881836
Jack´s Farm Cevapcici sort.,"JACK'S FARM Crunchy Chicken Burger, 400 g",634804,0.640999972820282
Jack´s Farm Cevapcici sort.,"JACK'S FARM Brathähnchen aus Deutschland, 1200 g",191391,0.6110000014305115
Jack´s Farm Cevapcici sort.,JACK'S FARM Wiener Kalbsschnitzel 360 g,191458,0.6079999804496765
Jack`s Farm Chicken Wings sort.,"JACK´S FARM Chicken Wings Hot, 750 g",191855,0.8270000219345093
Jack`s Farm Chicken Wings sort.,"JACK'S FARM Chicken Wings Mild, 750 g",191856,0.7960000038146973
Jack`s Farm Chicken Wings sort.,"JACK'S FARM Chicken Nuggets XXL, 1 kg",619806,0.7680000066757202
Jack`s Farm Chicken Wings sort.,JACK'S FARM Wiener Kalbsschnitzel 360 g,191458,0.6690000295639038
Jack`s Farm Chicken Wings sort.,"JACK'S FARM Brathähnchen aus Deutschland, 1200 g",191391,0.6549999713897705
Jack´s Farm Schnitzel Wiener Art,JACK'S FARM Wiener Kalbsschnitzel 360 g,191458,0.7699999809265137
Jack´s Farm Schnitzel Wiener Art,JACK'S FARM Mini Knusp. Schnitzel/ Mini Cordon Bleu 400 g,191580,0.7070000171661377
Jack´s Farm Schnitzel Wiener Art,JACK'S FARM Hähnchen Knusper Dinos 400 g,484438,0.6759999990463257
Jack´s Farm Schnitzel Wiener Art,JACK'S FARM Hähnchen Cordon Bleu 500 g,191489,0.6679999828338623
Jack´s Farm Schnitzel Wiener Art,"JACK'S FARM Brathähnchen aus Deutschland, 1200 g",191391,0.6589999794960022
Jack`s Farm Brathähnchen,"JACK'S FARM Brathähnchen aus Deutschland, 1200 g",191391,0.7730000019073486
Jack`s Farm Brathähnchen,JACK'S FARM Hähnchen Cordon Bleu 500 g,191489,0.7480000257492065
Jack`s Farm Brathähnchen,JACK'S FARM Hähnchen Knusper Dinos 400 g,484438,0.7250000238418579
Jack`s Farm Brathähnchen,JACK'S FARM Wiener Kalbsschnitzel 360 g,191458,0.6890000104904175
Jack`s Farm Brathähnchen,"JACK'S FARM Chicken Wings Mild, 750 g",191856,0.6520000100135803
Golden Seafood Fisch Knusperfilet sort.,GOLDEN SEAFOOD Fischstäbchen 450g,191386,0.7820000052452087
Golden Seafood Fisch Knusperfilet sort.,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.7730000019073486
Golden Seafood Fisch Knusperfilet sort.,"GOLDEN SEAFOOD Riesengarnelenschwänze Provencale, 250 g",191938,0.7620000243186951
Golden Seafood Fisch Knusperfilet sort.,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7599999904632568
Golden Seafood Fisch Knusperfilet sort.,"GOLDEN SEAFOOD Kap- Seehecht-Filets Rosmarin/Lemon Pepper 400 g, Natur 360 g",191376,0.7570000290870667
Golden Seafood Kap-Seehecht-Filets sort.,"GOLDEN SEAFOOD Kap- Seehecht-Filets Rosmarin/Lemon Pepper 400 g, Natur 360 g",191376,0.8109999895095825
Golden Seafood Kap-Seehecht-Filets sort.,"GOLDEN SEAFOOD Schlemmerfilet verschiedene Sorten, 400 g",191397,0.7739999890327454
Golden Seafood Kap-Seehecht-Filets sort.,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7450000047683716
Golden Seafood Kap-Seehecht-Filets sort.,GOLDEN SEAFOOD Eismeergarnelen aus Grönland 270 g,518117,0.7419999837875366
Golden Seafood Kap-Seehecht-Filets sort.,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.7239999771118164
Golden Seafood Schlemmerfilet sort.,"GOLDEN SEAFOOD Knusperfilets verschiedene Sorten, 400 g",192100,0.7940000295639038
Golden Seafood Schlemmerfilet sort.,"GOLDEN SEAFOOD Kap- Seehecht-Filets Rosmarin/Lemon Pepper 400 g, Natur 360 g",191376,0.7570000290870667
Golden Seafood Schlemmerfilet sort.,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.7540000081062317
Golden Seafood Schlemmerfilet sort.,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7480000257492065
Golden Seafood Schlemmerfilet sort.,"GOLDEN SEAFOOD Riesengarnelenschwänze Provencale, 250 g",191938,0.7260000109672546
Golden Seafood Ofen Backfisch,GOLDEN SEAFOOD Ofen-Backfisch 2 x 120 g,549061,0.8619999885559082
Golden Seafood Ofen Backfisch,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.824999988079071
Golden Seafood Ofen Backfisch,GOLDEN SEAFOOD Fischstäbchen 450g,191386,0.781000018119812
Golden Seafood Ofen Backfisch,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7239999771118164
Golden Seafood Ofen Backfisch,GOLDEN SEAFOOD Eismeergarnelen aus Grönland 270 g,518117,0.7059999704360962
Golden Seafood Wildlachsfilets portioniert,"GOLDEN SEAFOOD Schlemmerfilet verschiedene Sorten, 400 g",191397,0.7590000033378601
Golden Seafood Wildlachsfilets portioniert,"GOLDEN SEAFOOD Knusperfilets verschiedene Sorten, 400 g",192100,0.753000020980835
Golden Seafood Wildlachsfilets portioniert,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.7279999852180481
Golden Seafood Wildlachsfilets portioniert,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7210000157356262
Golden Seafood Wildlachsfilets portioniert,GOLDEN SEAFOOD Eismeergarnelen aus Grönland 270 g,518117,0.6970000267028809
Golden Seafood Lachsfilet Salmo Salar,GOLDEN SEAFOOD Pangasius-Filets 540 g,308121,0.7559999823570251
Golden Seafood Lachsfilet Salmo Salar,"GOLDEN SEAFOOD Schlemmerfilet verschiedene Sorten, 400 g",191397,0.7329999804496765
Golden Seafood Lachsfilet Salmo Salar,"GOLDEN SEAFOOD Knusperfilets verschiedene Sorten, 400 g",192100,0.7310000061988831
Golden Seafood Lachsfilet Salmo Salar,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7149999737739563
Golden Seafood Lachsfilet Salmo Salar,GOLDEN SEAFOOD Eismeergarnelen aus Grönland 270 g,518117,0.6660000085830688
Gut Bio Bio Lachsfilet ohne Haut,GUT BIO Bio- Knusperriegel verschiedene Sorten,548463,0.7620000243186951
Gut Bio Bio Lachsfilet ohne Haut,"GUT BIO Bio-Antipasti, verschiedene Sorten",459212,0.7570000290870667
Gut Bio Bio Lachsfilet ohne Haut,"GUT BIO Bio-Maultaschen Schwäbisch, Gemüse, 300 g",280648,0.746999979019165
Gut Bio Bio Lachsfilet ohne Haut,Gut bio Bio-Gemüsesortiment versch. Sorten,584724,0.7319999933242798
Gut Bio Bio Lachsfilet ohne Haut,"Gut bio Bio-Gemüsesortiment, versch. Sorten",584753,0.7319999933242798
Bio Riesengarnelen sort.,BIO Tortelloni verschiedene Sorten,645969,0.75
Bio Riesengarnelen sort.,BIO Bio NL Apfelmus ungezuckert,605624,0.7170000076293945
Bio Riesengarnelen sort.,Bio-Dinkelvollkorn-Krusti,596552,0.7080000042915344
Bio Riesengarnelen sort.,"Bio Hummus verschiedene Sorten, 180 g ",545575,0.6949999928474426
Bio Riesengarnelen sort.,Bio Gewürzgurken 360g Abtropf,510156,0.6710000038146973
Golden Seafood Riesengarnelenschw. sort. 225-/250g,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.9279999732971191
Golden Seafood Riesengarnelenschw. sort. 225-/250g,"GOLDEN SEAFOOD Riesengarnelenschwänze Provencale, 250 g",191938,0.9020000100135803
Golden Seafood Riesengarnelenschw. sort. 225-/250g,GOLDEN SEAFOOD Pangasius-Filets 540 g,308121,0.8109999895095825
Golden Seafood Riesengarnelenschw. sort. 225-/250g,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.7990000247955322
Golden Seafood Riesengarnelenschw. sort. 225-/250g,"GOLDEN SEAFOOD Kap- Seehecht-Filets Rosmarin/Lemon Pepper 400 g, Natur 360 g",191376,0.7429999709129333
Golden Seafood Backfisch-Stäbchen,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.9350000023841858
Golden Seafood Backfisch-Stäbchen,GOLDEN SEAFOOD Fischstäbchen 450g,191386,0.8840000033378601
Golden Seafood Backfisch-Stäbchen,GOLDEN SEAFOOD Ofen-Backfisch 2 x 120 g,549061,0.8159999847412109
Golden Seafood Backfisch-Stäbchen,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7450000047683716
Golden Seafood Backfisch-Stäbchen,"GOLDEN SEAFOOD Riesengarnelenschwänze Provencale, 250 g",191938,0.7229999899864197
Golden Seafood Fischstäbchen,GOLDEN SEAFOOD Fischstäbchen 450g,191386,0.9240000247955322
Golden Seafood Fischstäbchen,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.8849999904632568
Golden Seafood Fischstäbchen,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7630000114440918
Golden Seafood Fischstäbchen,"GOLDEN SEAFOOD Riesengarnelenschwänze Provencale, 250 g",191938,0.734000027179718
Golden Seafood Fischstäbchen,"GOLDEN SEAFOOD Kap- Seehecht-Filets Rosmarin/Lemon Pepper 400 g, Natur 360 g",191376,0.6949999928474426
Golden Seafood Eismeergarnelen aus Grönland,GOLDEN SEAFOOD Eismeergarnelen aus Grönland 270 g,518117,0.9160000085830688
Golden Seafood Eismeergarnelen aus Grönland,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7620000243186951
Golden Seafood Eismeergarnelen aus Grönland,GOLDEN SEAFOOD Pangasius-Filets 540 g,308121,0.703000009059906
Golden Seafood Eismeergarnelen aus Grönland,"GOLDEN SEAFOOD Schlemmerfilet verschiedene Sorten, 400 g",191397,0.6940000057220459
Golden Seafood Eismeergarnelen aus Grönland,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.6840000152587891
Golden Seafood White Tiger Garnelen ATG 450g,GOLDEN SEAFOOD White Tiger Garnelen gekocht 450 g,273150,0.9409999847412109
Golden Seafood White Tiger Garnelen ATG 450g,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.8029999732971191
Golden Seafood White Tiger Garnelen ATG 450g,"GOLDEN SEAFOOD Riesengarnelenschwänze Provencale, 250 g",191938,0.7940000295639038
Golden Seafood White Tiger Garnelen ATG 450g,GOLDEN SEAFOOD Fischstäbchen 450g,191386,0.7900000214576721
Golden Seafood White Tiger Garnelen ATG 450g,GOLDEN SEAFOOD Wildlachsfilets 250 g,192121,0.765999972820282
Golden Seafood Regenbogenforellen mit Grillgewürzsalz,"GOLDEN SEAFOOD Regenbogenforellen, 1000 g + 35 g Gewürzsalz",263361,0.9100000262260437
Golden Seafood Regenbogenforellen mit Grillgewürzsalz,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.722000002861023
Golden Seafood Regenbogenforellen mit Grillgewürzsalz,"GOLDEN SEAFOOD Riesengarnelenschwänze Provencale, 250 g",191938,0.7210000157356262
Golden Seafood Regenbogenforellen mit Grillgewürzsalz,GOLDEN SEAFOOD Fischstäbchen 450g,191386,0.6729999780654907
Golden Seafood Regenbogenforellen mit Grillgewürzsalz,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.6639999747276306
Golden Seafood Pangasius Filets,GOLDEN SEAFOOD Pangasius-Filets 540 g,308121,0.9150000214576721
Golden Seafood Pangasius Filets,"GOLDEN SEAFOOD Knusperfilets verschiedene Sorten, 400 g",192100,0.7590000033378601
Golden Seafood Pangasius Filets,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7480000257492065
Golden Seafood Pangasius Filets,GOLDEN SEAFOOD Eismeergarnelen aus Grönland 270 g,518117,0.7170000076293945
Golden Seafood Pangasius Filets,"GOLDEN SEAFOOD Kap- Seehecht-Filets Rosmarin/Lemon Pepper 400 g, Natur 360 g",191376,0.7059999704360962
Golden Seafood Dorade Royal mit Gewürzsalz,"GOLDEN SEAFOOD Doraden, 1000 g + 35 g Gewürzsalz",199241,0.878000020980835
Golden Seafood Dorade Royal mit Gewürzsalz,GOLDEN SEAFOOD Eismeergarnelen aus Grönland 270 g,518117,0.7369999885559082
Golden Seafood Dorade Royal mit Gewürzsalz,"GOLDEN SEAFOOD Riesengarnelenschwänze Provencale, 250 g",191938,0.7360000014305115
Golden Seafood Dorade Royal mit Gewürzsalz,"GOLDEN SEAFOOD Riesengarnelenschwänze Natur, 225 g",191940,0.7260000109672546
Golden Seafood Dorade Royal mit Gewürzsalz,GOLDEN SEAFOOD Backfisch-Stäbchen 405 g,198709,0.7179999947547913
Golden Seafood Alaska Seelachsfilet,GOLDEN SEAFOOD Alaska Seelachsfilets 1000 g,444402,0.906000018119812
Golden Seafood Alaska Seelachsfilet,"kleine SCHÄTZE Passionsfrucht Frisch, keine Klasse, Ursprung: Vietnam",228626,0.5550000071525574
Golden Seafood Alaska Seelachsfilet,"GOURMET FINEST CUISINE Gourmet Edle Trüffel Marc de Champagne, Eierlikör Schoko",341353,0.5379999876022339
Golden Seafood Alaska Seelachsfilet,HARIBO Happy Cola Fruit/Saurer Zoo,523082,0.5180000066757202
Golden Seafood Alaska Seelachsfilet,SWEET VALLEY Sauerkirschen 350 g Abtr.-Gew.,191752,0.4799999892711639
Golden Seafood Alaska Seelachsfilet Paniert; Müllerin 600-/800g,"GOLDEN SEAFOOD Alaska Seelachs sortiert Panierte 800 g, Müllerin 600 g",514470,0.9210000038146973
Golden Seafood Alaska Seelachsfilet Paniert; Müllerin 600-/800g,GOLDEN SEAFOOD Alaska Seelachsfilets 1000 g,444402,0.8709999918937683
Golden Seafood Alaska Seelachsfilet Paniert; Müllerin 600-/800g,GOLDEN TOAST Buttertoast/ Vollkorntoast 500 g,187382,0.6589999794960022
Golden Seafood Alaska Seelachsfilet Paniert; Müllerin 600-/800g,"GOLDEN TOAST Sandwich Natur / Körnerharmonie, 750 g",281542,0.6389999985694885
Golden Seafood Alaska Seelachsfilet Paniert; Müllerin 600-/800g,"MILSANI Sahnepudding Schokolade / Vanillegeschmack, 200 g",202695,0.5649999976158142
All Seasons Gemüse sort.,ALL SEASONS Kräuter versch. Sorten,191422,0.7879999876022339
All Seasons Gemüse sort.,ALL SEASONS Pfannengemüse versch. Sorten,577449,0.781000018119812
All Seasons Gemüse sort.,ALL SEASONS Gemüsesortiment A versch. Sorten,269837,0.7570000290870667
All Seasons Gemüse sort.,Obstknoten- beutel,212268,0.5440000295639038
All Seasons Gemüse sort.,Schmälzie Schwäb. Landschinken,489832,0.5429999828338623
Le Gusto Röstzwiebeln,Obstknoten- beutel,212268,0.6959999799728394
Le Gusto Röstzwiebeln,"Spitzweck Weizenbrötchen, Stück",263393,0.6629999876022339
Le Gusto Röstzwiebeln,Weltmeister- Chia-Brötchen,187626,0.6620000004768372
Le Gusto Röstzwiebeln,"PICKERD Tortencreme hell, Erdbeere",666053,0.625
Le Gusto Röstzwiebeln,Dinkelbürli,270407,0.5920000076293945
BBQ Street-Foodsaucen sort.,"BBQ Mini Brioche Burger Buns, 200 g",559478,0.5139999985694885
BBQ Street-Foodsaucen sort.,"Cucina Nobile Mascarpone Frischkäse italienischer Art, 250 g",203659,0.4510000050067902
BBQ Street-Foodsaucen sort.,Cucina Südtiroler Schinkenspeck 100g,593586,0.4429999887943268
BBQ Street-Foodsaucen sort.,"CUCINA Prosciutto cotto, gekochter Hinterschinken, nach ital. Art, 200 g, PK",205855,0.4320000112056732
BBQ Street-Foodsaucen sort.,"Cucina Südtiroler Schinkenpeck 100 g, PK",202870,0.4309999942779541
BBQ Grillsaucen sort.,"BBQ Grill- und Pfannenkäse verschiedene Sorten, 150g",655809,0.6029999852180481
BBQ Grillsaucen sort.,"BBQ Brat- und Grillkäse verschiedene Sorten, 280/240/200g",202865,0.5669999718666077
BBQ Grillsaucen sort.,"BBQ Mini Brioche Burger Buns, 200 g",559478,0.5529999732971191
BBQ Grillsaucen sort.,"BBQ marinierten Grillmais verschiedene Sorten, 3x200 g",539264,0.550000011920929
BBQ Grillsaucen sort.,"BBQ Landbaguette Gartenkräuter oder Paprika, 175 g",211224,0.4410000145435333
Delikato Snacksaucen Mix sort.,Weltmeister- Chia-Brötchen,187626,0.5989999771118164
Delikato Snacksaucen Mix sort.,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.5659999847412109
Delikato Snacksaucen Mix sort.,LE GUSTO Fix Spaghetti Bolognese 37g,435076,0.5590000152587891
Delikato Snacksaucen Mix sort.,"Schinken-Käse-Croissant Plunderhörnchen gefüllt, mit Schinken und Käse, Stück",187150,0.5559999942779541
Delikato Snacksaucen Mix sort.,Obstknoten- beutel,212268,0.4979999959468842
Delikato Grill-Saucen/ Schlemmersauce sort.,"Schnittkräuter Dill/Schnittlauch, 25g, Ursprung: s. Etikett",550096,0.5979999899864197
Delikato Grill-Saucen/ Schlemmersauce sort.,WAGNER Flammkuchen Käse Lauch,191542,0.5600000023841858
Delikato Grill-Saucen/ Schlemmersauce sort.,"Schnittkräuter Petersilie glatt/Minz, 40g, Ursprung: s. Etikett",550300,0.5490000247955322
Delikato Grill-Saucen/ Schlemmersauce sort.,"Petersilie glatt Bund, 200g, Ursprung: s. Etikett",511995,0.531000018119812
Delikato Grill-Saucen/ Schlemmersauce sort.,"PICKERD Tortencreme hell, Erdbeere",666053,0.5199999809265137
BBQ Ajvar sort. Füllmenge 350g,"BÜRGER Maultaschen Die Gerollten, 340 g",212057,0.6790000200271606
BBQ Ajvar sort. Füllmenge 350g,"BBQ Dip-Gewürze verschiedene Sorten, 69g, 60g, 50g",556334,0.6679999828338623
BBQ Ajvar sort. Füllmenge 350g,"Berner-Würstchen verschiedene Sorten, 300 g, 250 g, PK",205629,0.6420000195503235
BBQ Ajvar sort. Füllmenge 350g,Händlmaier Hausmachersenf süß 335ml,193958,0.593999981880188
BBQ Ajvar sort. Füllmenge 350g,ROI DE TREFLE Frz. Camembert 250g,204232,0.5680000185966492
BBQ Burger Gurken / Jalapenos sort.,HOFBURGER Butterkäse 400g,204594,0.6389999985694885
BBQ Burger Gurken / Jalapenos sort.,"HOFBURGER Sandwich Scheiben, verschiedene Sorten, 200g, 175g",175659,0.621999979019165
BBQ Burger Gurken / Jalapenos sort.,"HOFBURGER Frischkäse Natur, 300 g",202491,0.6029999852180481
BBQ Burger Gurken / Jalapenos sort.,"GUT DREI EICHEN Schinkenfleischwurst 650 g, PK",202803,0.578000009059906
BBQ Burger Gurken / Jalapenos sort.,"HOFBURGER Frischkäse Kräuter, 300 g",202493,0.5690000057220459
BBQ Oliven Snack sort.,"Laugenstange, Laugengebäck, Stück",187409,0.6029999852180481
BBQ Oliven Snack sort.,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.5740000009536743
BBQ Oliven Snack sort.,Obstknoten- beutel,212268,0.5509999990463257
BBQ Oliven Snack sort.,"GUTFRIED Junior verschiedene Sorten, PK",204078,0.546999990940094
BBQ Oliven Snack sort.,"Gut drei Eichen Mini Teller, verschiedene Sorten, PK",203990,0.5350000262260437
Delikato Gewürzketchup/ Frittensauce sort.,GOURMET FINEST CUISINE Rinderrouladen in Sauce 500g,516605,0.5590000152587891
Delikato Gewürzketchup/ Frittensauce sort.,"LE GUSTO Fix für Salat-Sauce, verschiedene Sorten, ergibt 5 x 90 ml",191951,0.5580000281333923
Delikato Gewürzketchup/ Frittensauce sort.,"GOURMET FINEST CUISINE Gourmet Edle Trüffel Marc de Champagne, Eierlikör Schoko",341353,0.550000011920929
Delikato Gewürzketchup/ Frittensauce sort.,"kleine Schätze Pfirsiche gelbfleischig, Klasse: I, je kg, Ursprung: Spanien, KGM",529123,0.5270000100135803
Delikato Gewürzketchup/ Frittensauce sort.,GOURMET FINEST CUISINE Kammmuscheln in Schale 200 g,523392,0.5180000066757202
American Brioche Hot Dog Buns,AMERICAN Brioche Hot Dog Buns 270 g,586511,0.9039999842643738
American Brioche Hot Dog Buns,Mucci Funky American Ice Cream versch. Sorten,102354,0.5270000100135803
American Brioche Hot Dog Buns,HUR NUR NATUR Bio-Spaghetti Dinkel,486241,0.5120000243186951
American Brioche Hot Dog Buns,"MY VAY Veganes Burger Sortiment American- oder Crispy Chicken Stlye, 227 g oder 200 g",542040,0.488999992609024
American Brioche Hot Dog Buns,ALMARE SEAFOOD MSC Thunfischfilets Premium in Bio-Sonnenblumenöl o. Natur,522080,0.4129999876022339
Delikato Ketchup Mix sort.,"Delikatess Lyoner 100 g, PK SCHMÄLZLE",309997,0.6610000133514404
Delikato Ketchup Mix sort.,"Cucina Südtiroler Schinkenpeck 100 g, PK",202870,0.515999972820282
Delikato Ketchup Mix sort.,"Schinken-Käse-Croissant Plunderhörnchen gefüllt, mit Schinken und Käse, Stück",187150,0.503000020980835
Delikato Ketchup Mix sort.,"VALENSINA Einfach Schorle, Apfel-Zitrone, Apfel-Kirsche, BO",657328,0.4959999918937683
Delikato Ketchup Mix sort.,CONDITOREI COPPENRATH & WIESE Dinkelbrötchen 420 g,191892,0.492000013589859
BBQ Ciabatta Tear & Share,"Cucina Südtiroler Schinkenpeck 100 g, PK",202870,0.4320000112056732
BBQ Ciabatta Tear & Share,"BBQ Grill- und Pfannenkäse verschiedene Sorten, 150g",655809,0.3880000114440918
BBQ Ciabatta Tear & Share,"MENTOS Kaudragees verschiedene Sorten, PK",112115,0.3680000007152557
BBQ Ciabatta Tear & Share,"Laugenstange, Laugengebäck, Stück",187409,0.367000013589859
BBQ Ciabatta Tear & Share,"JUST SPICES Gewürzmischungen verschiedene Sorten, € 37,85; 49,83; 52,46; 69,53; 85,43/kg",627070,0.3400000035762787
Speisezeit Mikrowellen-Pommes sort.,SPEISEZEIT Wellenschnitt Pommes 1000 g,192107,0.777999997138977
Speisezeit Mikrowellen-Pommes sort.,"SPEISEZEIT Mikrowellen-Pommes Kringle/Extra dünn, 140 g ",267371,0.7630000114440918
Speisezeit Mikrowellen-Pommes sort.,SPEISEZEIT Pommes Frites 1000g,191682,0.7409999966621399
Speisezeit Mikrowellen-Pommes sort.,SPEISEZEIT Süßkartoffelpommes 500 g,473389,0.7269999980926514
Speisezeit Mikrowellen-Pommes sort.,"Granatapfel Klasse: I, Stück, Ursprung: Peru",227872,0.4810000061988831
My Vay Vegane Vielfalt sort. 230-/300g,"ROI DE TREFLE Zarte Scheiben verschiedene Sorten, 200 g",113348,0.6190000176429749
My Vay Vegane Vielfalt sort. 230-/300g,"BAUER Der Grosse Bauer verschiedene Sorten, 250 g",608125,0.6169999837875366
My Vay Vegane Vielfalt sort. 230-/300g,"Nur nur Natur Bio-Wiener Würstchen 200 g, PK",498393,0.6100000143051147
My Vay Vegane Vielfalt sort. 230-/300g,"MEINE KUCHENWELT Strudel verschiedene Sorten, 600g, 500g",192090,0.6069999933242798
My Vay Vegane Vielfalt sort. 230-/300g,"HARIBO Neues Entdecken, verschiedene Sorten, 175g, 160g",468656,0.6060000061988831
La Finesse Steam Cuisine sort.,Schmälzie Schwäb. Landschinken,489832,0.5849999785423279
